date,close,highest,lowest ,open,amount,rate,volume,turnover 
2000/6/14,1932.29,1949.171,1929.706,1944.44,-6.384,-0.3293,16150828,16248500000
2000/6/15,1942.285,1942.326,1925.914,1933.059,9.995,0.5173,14116758,14416820000
2000/6/16,1926.944,1947.463,1919.403,1945.698,-15.341,-0.7898,14706052,15025915000
2000/6/19,1915.205,1926.981,1910.469,1924.693,-11.739,-0.6092,11880869,12280903750
2000/6/20,1895.348,1913.074,1888.082,1913.074,-19.857,-1.0368,10135495,9985219380
2000/6/21,1913.131,1913.147,1894.634,1894.779,17.783,0.9382,8348911,8945308750
2000/6/22,1913.901,1921.148,1906.304,1918.164,0.77,0.0402,9054294,9815940630
2000/6/23,1939.627,1939.634,1913.65,1915.307,25.726,1.3442,11993923,13032201250
2000/6/26,1948.639,1953.339,1943.248,1946.698,9.012,0.4646,14062048,14374112500
2000/6/27,1942.898,1952.455,1938.135,1949.778,-5.741,-0.2946,11980052,11838917500
2000/6/28,1947.481,1953.064,1940.054,1943.984,4.583,0.2359,11239540,12303475000
2000/6/29,1937.261,1951.126,1924.473,1949.847,-10.22,-0.5248,11919841,12522757500
2000/6/30,1928.106,1941.402,1924.969,1937.843,-9.155,-0.4726,12467584,12924863750
2000/7/3,1895.637,1917.447,1890.528,1917.442,-32.469,-1.684,15772238,12643818750
2000/7/4,1907.931,1907.944,1888.249,1891.205,12.294,0.6485,14404756,9438381880
2000/7/5,1909.187,1918.909,1904.468,1910.42,1.256,0.0658,13028429,8821195630
2000/7/6,1902.552,1910.054,1896.659,1909.237,-6.635,-0.3475,9802903,9143208750
2000/7/7,1932.792,1932.829,1904.085,1904.085,30.24,1.5894,11650363,11055886250
2000/7/10,1948.021,1948.063,1932.955,1938.843,15.229,0.7879,14524627,14360280000
2000/7/11,1960.541,1960.595,1947.666,1952.259,12.52,0.6427,14438388,14692242500
2000/7/12,1973.374,1974.414,1960.349,1965.231,12.833,0.6546,13919526,15147832500
2000/7/13,1979.201,1984.066,1963.553,1978.552,5.827,0.2953,18160108,19719280000
2000/7/14,1987.192,1987.223,1972.622,1981.776,7.991,0.4037,16215709,16739455000
2000/7/17,1982.479,1997.938,1980.223,1992.894,-4.713,-0.2372,15845496,15937373750
2000/7/18,1993.986,1993.994,1981.736,1982.497,11.507,0.5804,17563236,12103265000
2000/7/19,1998.426,2004.461,1987.42,2000.33,4.44,0.2227,29138588,14962476250
2000/7/20,1991.56,2003.802,1979.875,1999.089,-6.866,-0.3436,17370836,13944018750
2000/7/21,1996.336,1998.347,1991.838,1994.423,4.776,0.2398,11732602,11203135000
2000/7/24,1989.239,1999.903,1982.881,1998.245,-7.097,-0.3555,11897274,11698420000
2000/7/25,1996.577,1997.849,1989.086,1990.149,7.338,0.3689,11272790,11347507500
2000/7/26,2012.319,2012.395,1999.403,1999.442,15.742,0.7884,15163567,12324952500
2000/7/27,2012.35,2024.998,2004.549,2017.457,0.031,0.0015,17398156,15298522500
2000/7/28,2012.793,2016.94,2006.172,2014.113,0.443,0.022,14896658,13794091250
2000/7/31,2023.539,2023.568,2008.637,2016.144,10.746,0.5339,17173844,15897711250
2000/8/1,2028.151,2031.925,2023.453,2027.013,4.612,0.2279,21187984,12749637500
2000/8/2,2030.683,2033.191,2018.481,2030.789,2.532,0.1248,23905316,12945081250
2000/8/3,2036.301,2038.654,2030.101,2032.937,5.618,0.2767,18321318,14065342500
2000/8/4,2026.361,2041.283,2013.45,2037.468,-9.94,-0.4881,19597136,15521478750
2000/8/7,2039.419,2039.419,2017.903,2025.182,13.058,0.6444,13716475,13566323750
2000/8/8,2049.916,2050.073,2040.783,2042.745,10.497,0.5147,13738001,13860685000
2000/8/9,2061.18,2061.284,2048.494,2051.654,11.264,0.5495,16350866,16297691250
2000/8/10,2065.943,2067.745,2053.861,2065.305,4.763,0.2311,17379430,18483252500
2000/8/11,2062.666,2070.298,2055.2,2067.784,-3.277,-0.1586,15313964,15937086250
2000/8/14,2076.3,2076.328,2065.935,2065.935,13.634,0.661,15170757,14327613750
2000/8/15,2076.823,2082.736,2066.16,2079.069,0.523,0.0252,13479279,13165632500
2000/8/16,2083.467,2083.467,2072.984,2078.485,6.644,0.3199,15420303,14042773750
2000/8/17,2091.586,2092.329,2086.559,2086.809,8.119,0.3897,13925760,14119773750
2000/8/18,2090.183,2097.315,2086.754,2093.632,-1.403,-0.0671,12564344,13224835000
2000/8/21,2108.69,2108.879,2093.418,2095.378,18.507,0.8854,15859304,16773112500
2000/8/22,2074.703,2114.522,2074.52,2112.017,-33.987,-1.6118,16052733,16088882500
2000/8/23,2057.919,2080.144,1980.345,2064.045,-16.784,-0.809,26378898,23937117500
2000/8/24,2071.161,2073.947,2043.206,2058.529,13.242,0.6435,17246856,17520897500
2000/8/25,2086.703,2086.721,2066.329,2073.715,15.542,0.7504,12290483,13769837500
2000/8/28,2100.585,2100.7,2085.601,2092.122,13.882,0.6653,13832498,14829901250
2000/8/29,2105.476,2105.634,2094.609,2103.033,4.891,0.2328,14521684,13895733750
2000/8/30,2076.143,2108.097,2075.16,2107.019,-29.333,-1.3932,13380507,14229566250
2000/8/31,2021.199,2064.76,2019.447,2062.835,-54.944,-2.6464,16110624,14624561250
2000/9/1,1999.859,2026.351,1997.717,2009.151,-21.34,-1.0558,12795555,12399443750
2000/9/4,2010.602,2010.602,1981.229,1994.885,10.743,0.5372,9840289,9851581250
2000/9/5,1963.792,2020.847,1959.592,2015.062,-46.81,-2.3282,9851131,9262016250
2000/9/6,1925.907,1964.265,1923.598,1955.499,-37.885,-1.9292,11017267,9345979380
2000/9/7,1950.663,1963.228,1929.296,1929.296,24.756,1.2854,8466657,7901185630
2000/9/8,1959.312,1963.891,1945.918,1955.153,8.649,0.4434,7223218,7371941880
2000/9/11,1972.043,1972.076,1956.078,1963.271,12.731,0.6498,7355435,7516738750
2000/9/12,1979.095,1979.322,1965.401,1975.412,7.052,0.3576,6688864,7086691880
2000/9/13,1988.936,1995.317,1975.126,1980.528,9.841,0.4972,8889416,8087867500
2000/9/14,1979.505,1992.366,1973.021,1989.974,-9.431,-0.4742,6467591,6688828750
2000/9/15,1978.434,1978.469,1966.879,1978.037,-1.071,-0.0541,6331164,6354914380
2000/9/18,1946.753,1981.129,1946.176,1979.53,-31.681,-1.6013,6892538,6592223130
2000/9/19,1903.154,1937.367,1895.49,1937.319,-43.599,-2.2396,9195399,8235510630
2000/9/20,1922.289,1922.295,1892.276,1902.912,19.135,1.0054,7043396,6771358750
2000/9/21,1907.306,1927.515,1905.653,1924.83,-14.983,-0.7794,6394554,6612151880
2000/9/22,1891.984,1904.573,1888.091,1904.573,-15.322,-0.8033,6683124,6664313750
2000/9/25,1875.911,1896.716,1874.21,1889.904,-16.073,-0.8495,4759702,4795766560
2000/9/26,1887.829,1890.672,1878.051,1878.311,11.918,0.6353,4358292,4738101250
2000/9/27,1914.086,1914.106,1889.873,1889.875,26.257,1.3909,4327159,4403170630
2000/9/28,1889.289,1917.061,1886.941,1915.497,-24.797,-1.2955,5049919,5266124380
2000/9/29,1910.161,1910.486,1888.07,1888.201,20.872,1.1048,4682326,5269501880
2000/10/9,1915.35,1915.495,1897.238,1912.076,5.189,0.2717,5166776,5833385630
2000/10/10,1942.149,1942.17,1917.683,1917.896,26.799,1.3992,6677506,7182732500
2000/10/11,1933.726,1948.014,1931.462,1944.248,-8.423,-0.4337,7252889,7847945000
2000/10/12,1926.324,1933.329,1918.466,1933.143,-7.402,-0.3828,7226056,7821239380
2000/10/13,1918.157,1932.318,1911.357,1927.354,-8.167,-0.424,6642719,7491518750
2000/10/16,1902.809,1917.555,1897.906,1917.446,-15.348,-0.8001,6085036,6261005630
2000/10/17,1909.49,1909.49,1896.945,1902.073,6.681,0.3511,4174936,4769536880
2000/10/18,1922.845,1922.852,1911.705,1911.705,13.355,0.6994,5755033,7864478130
2000/10/19,1913.42,1927.366,1911.182,1925.214,-9.425,-0.4902,5965058,6140575000
2000/10/20,1947.455,1947.469,1912.378,1913.162,34.035,1.7788,9387661,10031147500
2000/10/23,1958.938,1960.86,1945.674,1952.956,11.483,0.5896,8577974,9817738750
2000/10/24,1956.344,1962.13,1945.527,1960.366,-2.594,-0.1324,6357283,7483007500
2000/10/25,1977.254,1978.992,1957.313,1957.378,20.91,1.0688,11506545,11748255000
2000/10/26,1967.673,1980.626,1962.2,1979.296,-9.581,-0.4846,10652764,9040402500
2000/10/27,1967.405,1971.785,1957.744,1968.171,-0.268,-0.0136,9037111,8183728130
2000/10/30,1973.578,1974.241,1962.812,1967.653,6.173,0.3138,9939449,9660755630
2000/10/31,1961.287,1979.994,1956.417,1974.527,-12.291,-0.6228,9090422,8227959380
2000/11/1,1977.363,1977.373,1959.721,1961.081,16.076,0.8197,8501940,8529215630
2000/11/2,1984.26,1992.857,1980.887,1981.765,6.897,0.3488,8933851,9136830000
2000/11/3,1981.631,1989.106,1977.21,1984.986,-2.629,-0.1325,9320818,7778710000
2000/11/6,1991.173,1992.879,1982.751,1983.073,9.542,0.4815,9996819,9323250630
2000/11/7,1997.077,1997.077,1990.059,1993.454,5.904,0.2965,7898747,7594596880
2000/11/8,2012.908,2012.988,1998.345,1999.153,15.831,0.7927,9254272,8958640000
2000/11/9,2032.482,2032.518,2014.838,2016.22,19.574,0.9724,14051628,13677701250
2000/11/10,2047.458,2051.341,2033.627,2037.084,14.976,0.7368,13965900,16278218750
2000/11/13,2070.788,2071.689,2053.44,2054.479,23.33,1.1395,14408777,15914337500
2000/11/14,2085.118,2085.118,2055.212,2072.793,14.33,0.692,12448777,14683290000
2000/11/15,2081.905,2092.65,2074.377,2087.277,-3.213,-0.1541,13334267,14746307500
2000/11/16,2095.984,2096.048,2080.608,2081.139,14.079,0.6763,12821820,14423035000
2000/11/17,2093.235,2104.699,2084.899,2098.888,-2.749,-0.1312,11801326,13403346250
2000/11/20,2101.389,2101.398,2078.277,2092.591,8.154,0.3895,13102959,13832418750
2000/11/21,2097.982,2112.912,2095.582,2104.068,-3.407,-0.1621,12479718,12454691250
2000/11/22,2113.303,2113.348,2091.624,2097.281,15.321,0.7303,12146707,12501190000
2000/11/23,2119.439,2125.724,2109.219,2119.156,6.136,0.2904,12492077,14551248750
2000/11/24,2053.37,2125.406,2045.514,2119.01,-66.069,-3.1173,16497562,17176943750
2000/11/27,2049.671,2062.806,2031.931,2041.155,-3.699,-0.1801,10587826,11788421250
2000/11/28,2079.396,2079.479,2052.776,2052.776,29.725,1.4502,8588966,9509442500
2000/11/29,2067.495,2082.901,2055.939,2081.496,-11.901,-0.5723,9943629,11117321250
2000/11/30,2070.613,2072.291,2057.041,2067.07,3.118,0.1508,8465550,8872508130
2000/12/1,2081.843,2082.028,2071.495,2073.089,11.23,0.5424,12285286,9405847500
2000/12/4,2092.139,2092.323,2077.809,2084.484,10.296,0.4946,14228850,10347586250
2000/12/5,2091.67,2097.289,2085.8,2094.994,-0.469,-0.0224,13895864,9776104380
2000/12/6,2075.627,2095.436,2070.349,2092.996,-16.043,-0.767,11383325,11312073750
2000/12/7,2075.044,2078.142,2060.729,2072.531,-0.583,-0.0281,9687361,10537900000
2000/12/8,2073.163,2083.271,2069.66,2074.566,-1.881,-0.0906,11583235,10927191250
2000/12/11,2046.076,2072.476,2039.003,2072.283,-27.087,-1.3066,11986534,9804583750
2000/12/12,2059.053,2059.053,2037.901,2045.17,12.977,0.6342,10991828,9739956880
2000/12/13,2056.12,2059.601,2050.178,2057.383,-2.933,-0.1424,9385102,8980598750
2000/12/14,2051.079,2059.273,2046.938,2056.998,-5.041,-0.2452,14192813,7967483750
2000/12/15,2039.364,2055.609,2036.881,2052.793,-11.715,-0.5712,13205907,8960870000
2000/12/18,2044.545,2044.56,2024.286,2038.448,5.181,0.254,11262588,9722610630
2000/12/19,2049.032,2056.757,2046.029,2047.348,4.487,0.2195,11368183,11497227500
2000/12/20,2071.268,2071.309,2048.642,2050.068,22.236,1.0852,11920718,11602758750
2000/12/21,2076.886,2086.939,2074.336,2075.562,5.618,0.2712,12498349,12858221250
2000/12/22,2069.768,2079.967,2066.223,2078.426,-7.118,-0.3427,12032660,13112525000
2000/12/25,2068.174,2075.213,2062.036,2071.567,-1.594,-0.077,12061012,12387263750
2000/12/26,2076.266,2076.408,2068.813,2070.377,8.092,0.3913,10428055,11202717500
2000/12/27,2058.244,2079.762,2055.998,2077.718,-18.022,-0.868,11761632,12187668750
2000/12/28,2053.704,2061.051,2047.742,2054.517,-4.54,-0.2206,13842400,12094517500
2000/12/29,2073.477,2073.878,2055.505,2055.828,19.773,0.9628,13658680,11484676250
2001/1/2,2103.469,2103.538,2074.882,2077.076,29.992,1.4465,18650746,14599877500
2001/1/3,2123.899,2123.9,2105.497,2108.254,20.43,0.9713,17157672,18199506250
2001/1/4,2117.405,2127.419,2113.179,2125.485,-6.494,-0.3058,13423540,14704512500
2001/1/5,2125.3,2125.381,2114.056,2117.664,7.895,0.3729,13288175,15279360000
2001/1/8,2102.064,2131.98,2092.097,2128.602,-23.236,-1.0933,14787085,16322580000
2001/1/9,2101.135,2111.1,2082.841,2099.323,-0.929,-0.0442,11649338,11961120000
2001/1/10,2125.615,2125.67,2102.066,2102.085,24.48,1.1651,12916883,13466762500
2001/1/11,2119.141,2131.368,2117.029,2129.61,-6.474,-0.3046,14072209,15104985000
2001/1/12,2104.747,2117.727,2100.273,2116.846,-14.394,-0.6792,10660882,11404471250
2001/1/15,2032.443,2097.092,2030.288,2097.091,-72.304,-3.4353,14998588,14112385000
2001/1/16,2045.887,2045.946,2007.706,2018.298,13.444,0.6615,11583722,10803420000
2001/1/17,2034.584,2048.695,2031.756,2046.377,-11.303,-0.5525,7324134,6883815630
2001/1/18,2043.11,2049.355,2033.576,2033.686,8.526,0.4191,10341571,8913571880
2001/1/19,2065.606,2067.877,2046.541,2046.581,22.496,1.1011,11831264,9318026880
2001/2/5,2008.032,2072.547,2005.683,2069.856,-57.574,-2.7873,8974243,7827931880
2001/2/6,1995.315,1999.725,1956.178,1999.723,-12.717,-0.6333,9528427,8394835630
2001/2/7,1979.939,1998.25,1978.599,1995.603,-15.376,-0.7706,5882229,5378365630
2001/2/8,1930.138,1986.898,1926.4,1977.559,-49.801,-2.5153,8885737,7956579380
2001/2/9,1956.97,1963.329,1935.188,1935.188,26.832,1.3902,11237019,8405287500
2001/2/12,1961.221,1961.81,1935.587,1958.655,4.251,0.2172,7203075,6802570000
2001/2/13,1963.528,1973.999,1958.991,1962.527,2.307,0.1176,5403514,5318757500
2001/2/14,1963.2,1966.84,1956.423,1962.738,-0.328,-0.0167,4382153,4323174690
2001/2/15,1946.479,1966.923,1944.56,1963.449,-16.721,-0.8517,4506756,4397333750
2001/2/16,1941.964,1942.123,1911.871,1942.049,-4.515,-0.232,6750210,6347095000
2001/2/19,1967.55,1969.347,1935.651,1942.579,25.586,1.3175,5846083,5439100000
2001/2/20,1953.218,1980.386,1947.255,1969.777,-14.332,-0.7284,6435934,6580741880
2001/2/21,1909.326,1948.417,1901.205,1948.417,-43.892,-2.2472,7617817,7654377500
2001/2/22,1907.26,1922.457,1893.783,1901.993,-2.066,-0.1082,5054734,5336661880
2001/2/23,1936.346,1936.634,1906.551,1906.914,29.086,1.525,6209740,5815828130
2001/2/26,1954.693,1954.779,1935.547,1940.77,18.347,0.9475,7624348,7163293750
2001/2/27,1962.042,1962.284,1946.98,1956.272,7.349,0.376,7398594,6875915630
2001/2/28,1959.18,1965.021,1950.931,1964.356,-2.862,-0.1459,6141354,6860471880
2001/3/1,1965.121,1968.357,1953.721,1959.009,5.941,0.3032,11667369,8403775630
2001/3/2,1985.111,1987.389,1968.961,1969.056,19.99,1.0172,15163578,9045783130
2001/3/5,1984.2,1993.805,1979.654,1991.28,-0.911,-0.0459,10719359,7948026880
2001/3/6,1990.06,1990.06,1977.111,1986.732,5.86,0.2953,20872240,14487168750
2001/3/7,1991.177,1996.853,1986.044,1991.276,1.117,0.0561,13890054,10693875000
2001/3/8,2000.9,2002.252,1989.869,1990.637,9.723,0.4883,11474609,9397703750
2001/3/9,2011.66,2015.503,1999.478,2003.205,10.76,0.5378,15653669,13225850000
2001/3/12,2012.552,2015.597,2004.964,2013.312,0.892,0.0443,12319635,10871811250
2001/3/13,1998.699,2012.772,1992.171,2012.155,-13.853,-0.6883,13787212,10923838750
2001/3/14,2018.616,2018.619,1994.944,1996.152,19.917,0.9965,10675446,9352683130
2001/3/15,2022.601,2027.333,2017.588,2019.725,3.985,0.1974,13727997,11939290000
2001/3/16,2020.236,2024.28,2011.992,2023.029,-2.365,-0.1169,12309716,10720437500
2001/3/19,2036.617,2036.63,2017.491,2019.851,16.381,0.8108,13918484,12101587500
2001/3/20,2045.793,2045.941,2037.174,2039.554,9.176,0.4506,12438004,11823416250
2001/3/21,2066.39,2066.391,2046.434,2047.633,20.597,1.0068,19606416,14004242500
2001/3/22,2087.532,2087.532,2068.142,2071.202,21.142,1.0231,23619556,18593021250
2001/3/23,2053.539,2093.949,2052.555,2091.176,-33.993,-1.6284,24221622,19344248750
2001/3/26,2089.881,2089.987,2052.055,2052.055,36.342,1.7697,21154246,15400872500
2001/3/27,2107.258,2107.302,2090.902,2096.502,17.377,0.8315,17883714,16466797500
2001/3/28,2106.874,2112.879,2096.917,2109.755,-0.384,-0.0182,15672518,15624801250
2001/3/29,2101.658,2111.734,2096.934,2107.224,-5.216,-0.2476,15510812,15692846250
2001/3/30,2112.775,2112.833,2096.284,2101.1,11.117,0.529,24367148,15426431250
2001/4/2,2125.084,2126.967,2114.778,2117.45,12.309,0.5826,23700180,16927650000
2001/4/3,2123.052,2129.829,2109.251,2127.781,-2.032,-0.0956,20573912,14183303750
2001/4/4,2090.719,2128.157,2084.93,2123.885,-32.333,-1.5229,20793022,15919112500
2001/4/5,2112.6,2112.619,2081.644,2084.807,21.881,1.0466,23045766,13168250000
2001/4/6,2108.606,2122.22,2103.264,2116.377,-3.994,-0.1891,37397508,13971971250
2001/4/9,2117.367,2117.411,2100.972,2108.969,8.761,0.4155,25864174,13579796250
2001/4/10,2128.479,2128.547,2119.359,2119.538,11.112,0.5248,20749508,12146328750
2001/4/11,2131.397,2134.507,2121.156,2130.895,2.918,0.1371,15311063,12168116250
2001/4/12,2134.798,2141.917,2124.815,2132.808,3.401,0.1596,18643070,16740408750
2001/4/13,2145.4,2145.437,2130.594,2135.669,10.602,0.4966,18643834,14640448750
2001/4/16,2168.059,2168.078,2150.286,2150.292,22.659,1.0562,31419584,21432345000
2001/4/17,2176.679,2177.158,2163.191,2173.304,8.62,0.3976,28552578,22125990000
2001/4/18,2172.564,2179.741,2167.593,2177.987,-4.115,-0.189,22127852,19396298750
2001/4/19,2172.87,2175.575,2148.308,2172.431,0.306,0.0141,24544314,20928058750
2001/4/20,2152.335,2179.57,2152.006,2173.956,-20.535,-0.9451,22812702,22646885000
2001/4/23,2150.426,2157.512,2132.55,2150.341,-1.909,-0.0887,21827884,19522696250
2001/4/24,2166.174,2166.19,2151.339,2151.341,15.748,0.7323,13515372,14573171250
2001/4/25,2119.18,2170.387,2115.264,2168.051,-46.994,-2.1694,18194856,18198271250
2001/4/26,2105.056,2125.788,2102.825,2113.391,-14.124,-0.6665,13285484,13835975000
2001/4/27,2115.109,2120.844,2104.034,2104.034,10.053,0.4776,13625350,11594616250
2001/4/30,2119.184,2122.503,2111.952,2117.168,4.075,0.1927,10911782,10858996250
2001/5/8,2137.994,2138.038,2119.894,2119.898,18.81,0.8876,8480368,8907720630
2001/5/9,2132.89,2142.377,2127.319,2140.554,-5.104,-0.2387,9719034,10656880000
2001/5/10,2147.283,2147.339,2134.191,2134.191,14.393,0.6748,9850559,11340920000
2001/5/11,2155.405,2155.422,2144.759,2150.322,8.122,0.3782,13806464,11580806250
2001/5/14,2178.466,2178.7,2160.123,2161.614,23.061,1.0699,25253200,17731585000
2001/5/15,2191.064,2191.068,2176.786,2184.787,12.598,0.5783,24656102,18665826250
2001/5/16,2199.505,2199.536,2187.414,2195.365,8.441,0.3852,18947892,18363618750
2001/5/17,2194.647,2205.013,2187.841,2201.983,-4.858,-0.2209,27912472,18717248750
2001/5/18,2203.372,2203.374,2186.647,2194.62,8.725,0.3976,32001434,20012222500
2001/5/21,2213.595,2213.752,2202.739,2207.781,10.223,0.464,33653540,21671125000
2001/5/22,2210.337,2218.445,2205.253,2215.775,-3.258,-0.1472,15254451,15241006250
2001/5/23,2197.595,2213.4,2175.277,2210.851,-12.742,-0.5765,20262686,18279593750
2001/5/24,2198.297,2202.842,2192.169,2198.008,0.702,0.0319,14328948,15911448750
2001/5/25,2193.576,2204.239,2181.249,2199.661,-4.721,-0.2148,13580861,14234993750
2001/5/28,2179.699,2194.829,2171.682,2194.453,-13.877,-0.6326,14947151,15746170000
2001/5/29,2180.276,2188.764,2176.558,2177.647,0.577,0.0265,12065510,13454567500
2001/5/30,2211.201,2211.205,2180.529,2180.62,30.925,1.4184,19024930,15352907500
2001/5/31,2214.257,2222.651,2208.884,2217.873,3.056,0.1382,18573080,17550012500
2001/6/1,2219.591,2223.264,2212.16,2216.56,5.334,0.2409,17805808,18117668750
2001/6/4,2226.779,2229.055,2222.228,2223.911,7.188,0.3238,25639842,19769075000
2001/6/5,2234.987,2235.504,2226.818,2229.247,8.208,0.3686,24038726,18306242500
2001/6/6,2238.501,2241.087,2224.304,2237.989,3.514,0.1572,16878380,17704816250
2001/6/7,2229.812,2242.691,2223.414,2241.014,-8.689,-0.3882,15404849,15027752500
2001/6/8,2223.068,2229.414,2211.75,2229.205,-6.744,-0.3024,15120425,14879943750
2001/6/11,2214.623,2226.61,2206.636,2223.795,-8.445,-0.3799,15323698,14245826250
2001/6/12,2222.959,2223.297,2211.862,2213.545,8.336,0.3764,13822778,14913968750
2001/6/13,2242.423,2242.423,2226.878,2227.071,19.464,0.8756,13948556,16182048750
2001/6/14,2202.398,2245.435,2201.008,2243.299,-40.025,-1.7849,17901196,18603638750
2001/6/15,2210.97,2212.094,2188.25,2196.685,8.572,0.3892,14649235,16089480000
2001/6/18,2167.647,2214.105,2157.122,2211.892,-43.323,-1.9595,17262698,16784742500
2001/6/19,2170.454,2174.211,2158.759,2163.319,2.807,0.1295,9162338,10590191250
2001/6/20,2163.123,2180.731,2157.396,2171.011,-7.331,-0.3378,8067520,8901811880
2001/6/21,2189.145,2189.225,2164.09,2164.123,26.022,1.203,10926355,8684445630
2001/6/22,2206.067,2206.511,2188.938,2191.356,16.922,0.773,12275331,11020003750
2001/6/25,2230.197,2230.221,2210.041,2210.069,24.13,1.0938,14715507,14893072500
2001/6/26,2233.591,2236.778,2223.498,2234.071,3.394,0.1522,16016553,16700823750
2001/6/27,2229.828,2237.523,2223.812,2234.708,-3.763,-0.1685,12349234,13473717500
2001/6/28,2219.25,2237.492,2213.577,2231.368,-10.578,-0.4744,13362484,13559903750
2001/6/29,2218.029,2225.353,2214.157,2218.573,-1.221,-0.055,17230252,10937972500
2001/7/2,2205.985,2223.207,2201.586,2220.419,-12.044,-0.543,12083407,10422650630
2001/7/3,2211.83,2211.86,2191.68,2206.848,5.845,0.265,20364184,9918120630
2001/7/4,2202.058,2216.223,2199.629,2212.971,-9.772,-0.4418,14379276,8264960000
2001/7/5,2181.663,2204.263,2176.753,2202.303,-20.395,-0.9262,12834708,9772015630
2001/7/6,2170.521,2187.237,2168.78,2179.81,-11.142,-0.5107,10699916,9200348130
2001/7/9,2169.655,2175.165,2164.009,2169.467,-0.866,-0.0399,8908828,7809558130
2001/7/10,2189.785,2189.795,2172.593,2172.608,20.13,0.9278,7291747,7765128750
2001/7/11,2168.74,2192.523,2167.671,2190.977,-21.045,-0.9611,7251158,7264992500
2001/7/12,2165.491,2168.395,2153.68,2164.915,-3.249,-0.1498,7460675,7155175630
2001/7/13,2161.34,2178.017,2158.852,2167.7,-4.151,-0.1917,8061426,7786050000
2001/7/16,2146.236,2183.517,2142.083,2176.337,-15.104,-0.6988,11125688,11168681250
2001/7/17,2140.981,2146.033,2121.284,2145.485,-5.255,-0.2448,9228229,8814295630
2001/7/18,2146.541,2147.838,2137.405,2142.011,5.56,0.2597,5200871,5801370000
2001/7/19,2150.265,2150.267,2135.242,2146.515,3.724,0.1735,8538162,7250356250
2001/7/20,2179.624,2179.77,2153.144,2153.237,29.359,1.3654,12949597,12152170000
2001/7/23,2169.007,2185.855,2166.332,2183.743,-10.617,-0.4871,9736242,10748552500
2001/7/24,2136.454,2162.751,2129.181,2162.751,-32.553,-1.5008,11095459,10686342500
2001/7/25,2112.256,2140.497,2108.764,2130.45,-24.198,-1.1326,9075121,8783530630
2001/7/26,2094.009,2116.559,2086.076,2109.92,-18.247,-0.8639,9157128,8079202500
2001/7/27,2065.728,2101.15,2063.89,2093.869,-28.281,-1.3506,10545587,8442653130
2001/7/30,1956.823,2056.773,1955.974,2056.763,-108.905,-5.272,12318097,10265158130
2001/7/31,1920.318,1978.1,1909.297,1939.262,-36.505,-1.8655,11772308,9298430000
2001/8/1,1986.928,1986.941,1925.239,1925.239,66.61,3.4687,11570927,9527091250
2001/8/2,1957.023,1990.699,1912.726,1989.64,-29.905,-1.5051,11394469,8476730630
2001/8/3,1958.692,1965.322,1948.902,1956.543,1.669,0.0853,7348473,5793821880
2001/8/6,1882.126,1953.449,1867.86,1953.412,-76.566,-3.909,12326410,8622763750
2001/8/7,1903.932,1911.21,1861.779,1872.667,21.806,1.1586,11860230,8960547500
2001/8/8,1895.169,1907.948,1885.418,1902.872,-8.763,-0.4603,13127597,8252443750
2001/8/9,1924.59,1924.648,1894.048,1894.692,29.421,1.5524,10716535,8083123750
2001/8/10,1955.036,1956.397,1929.689,1929.962,30.446,1.5819,14705140,11342895000
2001/8/13,1955.1,1963.138,1942.072,1956.925,0.064,0.0033,9948979,8010707500
2001/8/14,1939.542,1960.947,1924.269,1955.507,-15.558,-0.7958,8851098,7204286880
2001/8/15,1947.359,1949.164,1935.389,1938.544,7.817,0.403,5434347,5166753750
2001/8/16,1919.645,1950.464,1918.491,1948.267,-27.714,-1.4232,6582618,5657195000
2001/8/17,1924.003,1928.141,1909.673,1916.843,4.358,0.227,7105466,5365300000
2001/8/20,1934.489,1937.155,1917.095,1923.099,10.486,0.545,8064581,6612362500
2001/8/21,1938.871,1947.403,1935.77,1936.056,4.382,0.2265,8402581,6225617500
2001/8/22,1903.446,1935.557,1891.352,1935.535,-35.425,-1.8271,9922789,7917710630
2001/8/23,1902.99,1903.467,1869.492,1892.37,-0.456,-0.024,7772230,7329076250
2001/8/24,1886.8,1912.186,1883.235,1903.385,-16.19,-0.8508,7783670,6963283750
2001/8/27,1827.25,1881.309,1824.875,1881.309,-59.55,-3.1561,9766366,8901882500
2001/8/28,1843.385,1843.44,1795.567,1816.659,16.135,0.883,9173735,7567236880
2001/8/29,1847.536,1865.482,1837.942,1846.817,4.151,0.2252,8495224,6815100630
2001/8/30,1839.631,1846.542,1831.021,1846.187,-7.905,-0.4279,6463776,4541886880
2001/8/31,1834.138,1846.944,1831.517,1838.214,-5.493,-0.2986,8065334,4298549690
2001/9/3,1817.19,1831.796,1813.367,1831.703,-16.948,-0.924,6931195,4986549690
2001/9/4,1862.36,1862.399,1814.917,1815.27,45.17,2.4857,9963105,7722013130
2001/9/5,1868.27,1888.901,1863.833,1868.361,5.91,0.3173,10618446,7934048130
2001/9/6,1861.561,1876.471,1853.289,1867.633,-6.709,-0.3591,9983542,6001718750
2001/9/7,1808.844,1858.242,1807.141,1858.242,-52.717,-2.8319,14013289,7703863750
2001/9/10,1856.529,1858.204,1774.832,1790.21,47.685,2.6362,11727593,8272405630
2001/9/11,1863.78,1871.13,1849.612,1859.966,7.251,0.3906,10143178,7189955000
2001/9/12,1852.604,1858.689,1815.593,1822.129,-11.176,-0.5996,15107825,10528831250
